X,Y
-0.6672894358137953,0.744798502181165
-1.9897230800556405,0.20248966564715234
0.9286377839623721,2.8526534781142723
-0.17344503878555032,-0.9848435502762248
1.5458137902464373,-1.2690388984912733
2.0800958277431656,2.161758855054253
-0.9673982547045988,-0.25325997866717126
-0.9093117364911141,-1.7813343778975117
0.19843103189664396,2.9934303274972733
0.5082431225537376,0.8612136368966915
1.5497425366412474,1.2642381382179355
0.8270452358545394,2.883746899062105
0.47145696193885384,0.8818890707109291
-1.984591555701558,0.2477828828593083
-2.0835086967971344,-2.1584697149533287
0.7182132384076741,0.6958230695916608
1.7067955740013385,-1.0425204403604955
-2.5239558284306503,1.6216186284484246
0.9355788930660441,0.3531177351101408
-1.2697200647737361,-1.545254334118167
-2.483320761752384,-1.683186856605517
0.9217652992314206,-0.38774828578964676
-0.013651275678359982,-1.9999534101254342
2.7742613866617902,-1.1416977526812429
0.030136695468282508,0.999545786638237
0.9752840409721711,1.746087351602145
-2.3155675574296515,-1.907392693437636
0.945364309900948,-0.3260158302375889
-1.6878585033947282,-1.0729089768093605
-2.928117918310682,-0.652782855525419
-0.9933918533120552,-0.11477206007230266
1.044361409874279,-1.7056697351965322
-2.5857737255955104,-1.5211095424130094
-0.00909786255864979,-0.9999586135920145
-1.7181069426245255,1.023771719528043
2.660848210567753,1.385599798036355
0.09263071811439483,0.9957005323196385
-1.8182031075358636,0.8331491221545688
-2.5872265728442367,-1.5186371063452468
0.17830997477791788,0.9839743659743877
1.8040320832014376,0.8634050282340733
2.957364557452567,-0.503979041551714
0.8945694309654413,0.4469290023954214
-1.9573714335274242,0.4107274902058501
2.9448271336198406,0.5727068648936847
-0.8619616747451683,-0.5069734423719894
-0.445564528446349,-1.9497364568039401
2.996999838319713,-0.1341341459570026
0.37139941357059203,-0.9284731959509764
-1.3723053123543898,-1.4549151623664935
2.3065386644092465,1.918301172805045
-0.6427916673695776,-0.7660410383003239
-1.3711376512385383,-1.4560156391179542
-2.8841797110093346,0.8255346113895599
-0.8855020987039731,0.46463537660283577
1.038356706368563,1.7093318432473636
0.4504406730455791,-2.9659910991212106
-0.9974809009898343,0.07093554934240162
0.8239775914447052,1.822377822735171
-2.65245110922843,-1.4016073320130973
0.8201892011784225,-0.5720923651564502
0.029230160166310897,1.9997863880266442
2.0392459176673463,2.200335448807082
0.1402281698713537,0.9901192152334641
1.7963065860479734,-0.8793649122637737
2.7585948231964377,-1.1790481760444793
-0.3574958390572098,-0.9339147311488247
-0.9367590697589692,-1.7670547374725862
-1.8318497942307923,2.3757790998694728
0.9733654501879161,-0.2292590246434706
-1.990644479580776,0.1932215203195068
1.4333534711206237,-2.6354312411494365
-0.9602731491681915,-0.2790617834577214
-1.4478712731406638,1.3797350384816764
-2.2939325485602513,1.933358079264126
-0.8846387623868316,-0.46627702075343025
1.9938063711784197,-0.1572773163820553
-2.9462684547419706,0.5652452499511711
0.9325799737292687,-0.36096342279948057
-0.7436805051310769,1.8565934682336858
-2.9999591996126176,-0.0156461068519977
-0.7949558413301733,-0.6066672978948482
-0.5599488642111223,-1.920014913866211
-1.6210376131228836,-2.524329031018117
-0.9711446298795136,0.23849131610224858
-0.3994385772161106,1.9597063104025483
2.649283628595531,1.4075852568337377
-0.1464120290295934,0.989223694497578
-1.5100948797007456,1.311340327413746
-0.37919164326722166,2.9759391286913623
0.6466703129523264,-0.7627696286206868
0.2685236260342549,1.9818917887365637
-2.6911511689578624,1.3257848188211887
0.1348618202170802,-0.9908644152696856
0.4267638481434625,1.9539377210949647
-2.9801283569379398,0.34472449314543313
-0.4185792383529342,-0.9081802801315814
-0.27459067647636415,-1.9810603121541386
2.387421172132952,-1.8166508048745418
0.9344524976585761,-0.35608781166960607
0.2367235655113162,-1.9859410750401456
-2.8617454121992987,-0.9002295239305733
0.8734633414046723,0.4868899169444619
1.9999526834869505,-0.01375731853761968
2.5569783061898255,1.569032167189256
-0.15977052176654144,0.987154182675861
-1.9965821688480716,0.11687447556216103
-1.2739112929617094,-2.7160909442919294
-0.9941252098368253,-0.10823616385888835
1.9914834095738316,-0.18437415597687823
1.5407621381215972,-2.574111892232147
0.9730289663456612,0.2306829656743087
1.9973628091422437,0.10267331033625637
1.9655990452817393,2.266367223816016
0.8122335218171636,0.5833324146972181
1.7834054644180721,0.9052430333804069
2.9127581868497616,0.7182198444346193
0.9333335451325975,-0.3590104365199118
1.7825583728716323,-0.906909944429566
-2.5297931773697524,-1.6124969704571397
0.9163383045805764,-0.400404934483074
-0.08912861194290911,1.9980130356264272
0.3284426802904273,2.9819667009816926
-0.5184237307105581,0.855123871398844
-1.9438715117411662,0.4704928754413959
2.9541023394854373,-0.5227612914578363
-0.5391632759620489,-0.8422012597080768
1.5533327399530907,1.2598243524356179
2.0838085139114164,-2.1581802698918118
0.8174821023063272,-0.5759540019904607
-1.3593713292840144,1.4670070174067373
-2.9925498181325008,-0.21129502122656862
0.08761390762159087,0.9961545076900848
-1.8659361645289914,-0.719918210564809
0.5989037390275752,-2.9396112517438064
-0.5503901492078351,-0.8349075898894303
1.1391442437331933,1.6438827184350868
2.3739467348532113,1.8342237868045925
0.5988619471125444,0.800852276203653
-0.9499358549763878,-1.7600062134635432
2.3329255046504342,1.8861226338050017
0.8078535754494109,-0.5893832374894987
1.9046725862191345,0.6101002698780863
-0.2758379544979873,2.98729198821581
-0.09812671555379346,-0.9951739283635926
-1.2531334491291255,-1.558735564062661
1.2205493445601916,2.7404852303002265
0.7945410860445241,-0.6072103940045724
1.8023840316982784,-0.8668401249821441
-0.07506354348786096,2.9990607637123734
0.045791998992519685,-0.9989509962096584
-1.1175840740603833,1.6586156388405953
-2.8681845505857586,0.8794983705392356
0.8856709915377776,0.4643133583567135
1.9988166694582865,-0.06878896638039719
2.3781124587085154,1.82881960120055
-0.9813808006237519,0.19207218478239846
1.7821675209076375,0.907677766292601
-0.8034735973978858,-2.8904031169171716
0.43529243467757794,0.9002891181795248
-1.2303013211264218,1.5768191586972111
-1.6294641423438496,-2.518897895670966
0.96459025785799,0.2637529799745518
-1.8790847729280695,-0.6848652540097692
-0.7718225122023654,-2.899015351745766
